,imdb_id,adult,budget,homepage,id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video
65,tt0116839,False,0,,11525,en,Lawnmower Man 2: Beyond Cyberspace,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.",2.49535,/i0hBsWBLw64XRehFzCL44PaCs1y.jpg,1/12/96,2409225,92,Released,"God made him simple. Science made him a god. Now, he wants revenge.",Lawnmower Man 2: Beyond Cyberspace,False
66,tt0114753,False,0,,40628,en,Two Bits,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.",4.046208,/k4jOFtt7NqEtLnoI2Rs3BqKNHtI.jpg,10/22/95,0,85,Released,You're never too old to believe in a dream. Or too young to make one come true!,Two Bits,False
67,tt0113149,False,0,,4482,fr,Gazon maudit,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",2.518051,/dDB8mMKRL28gHsRcGPoMQYrzaXg.jpg,2/8/95,0,95,Released,,French Twist,False
68,tt0113118,False,3500000,http://www.newline.com/properties/friday.html,10634,en,Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",14.56965,/kkoGT4bnK5oGiNbzGGcXzrXMSxn.jpg,4/26/95,28215918,91,Released,A lot can go down between thursday and saturday...,Friday,False
69,tt0116367,False,19000000,http://www.miramax.com/movie/from-dusk-till-dawn/,755,en,From Dusk Till Dawn,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",15.339153,/ce0d4kM5KxT4x1Oq8JkSuNYevri.jpg,1/19/96,25836616,108,Released,One night is all that stands between them and freedom. But it's going to be a hell of a night.,From Dusk Till Dawn,False
70,tt0113010,False,50000000,,11859,en,Fair Game,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",5.912223,/ew0LrIN5fpxdimrErEy9Yry3Nn2.jpg,11/3/95,11534477,91,Released,He's a cop on the edge. She's a woman with a dangerous secret. And now they're both...,Fair Game,False
71,tt0113537,False,0,,28387,en,Kicking and Screaming,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",3.3672760000000004,/urPxxjylNUHmoNcGkMgHStMTxhF.jpg,10/6/95,718490,96,Released,Anxiety loves company.,Kicking and Screaming,False
72,tt0113828,False,0,,48750,fr,Les misérables,"In France during World War II, a poor and illiterate man, Henri Fortin (Jean-Paul Belmondo), is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.",1.4794459999999998,/ePJCk8puXx28CtvpSpmezpwfVt8.jpg,3/22/95,0,175,Released,"In a time of chaos, in a world of change, he was moved by a book he could not read to become a hero he never imagined.",Les Miserables,False
73,tt0115644,False,0,,20927,en,Bed of Roses,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",10.412194,/kTEpzjzyeYER1WuCm7Seul4Fatc.jpg,1/26/96,19030691,87,Released,He gave her flowers. She gave him a chance.,Bed of Roses,False
74,tt0115676,False,15000000,,36929,en,Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",2.936443,/wtFekK9VKWujQW9R9c6sYbir6wm.jpg,1/26/96,2042530,90,Released,A comedy for the kid in all of us.,Big Bully,False
75,tt0114367,False,20000000,,9102,en,Screamers,"(SIRIUS 6B, Year 2078) On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",12.758848,/aFEs7D7IQ2IehTsniRIojDkiDl6.jpg,9/8/95,5781885,108,Released,The last scream you hear will be your own.,Screamers,False
76,tt0113973,False,0,,124626,en,Nico Icon,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",0.133893,/tuIDKBp92R4tGFOB46MofvakfiY.jpg,2/18/95,0,70,Released,,Nico Icon,False
77,tt0112744,False,0,,27526,en,The Crossing Guard,"After his daughter died in a hit and run, Freddy Gale has waited six years for John Booth, the man responsible, to be released from prison. On the day of release, Gale visits Booth and announces that he will kill him in one week. Booth uses his time to try and make peace with himself and his entourage, and even finds romance. Gale, whose life is spiraling down because of his obsession towards Booth, will bring himself on the very edge of sanity. At he end of the week, both men will find themselves on a collision course with each other.",5.756462,/mMXL84GqES2HYpJ0Zt18I7m6mfU.jpg,11/15/95,0,111,Released,"...some lives cross, others collide.",The Crossing Guard,False
78,tt0116731,False,44000000,,9623,en,The Juror,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.",6.010579,/7aXOB0DyZPxNOYbaQ2oiNn64jm3.jpg,2/2/96,0,118,Released,There is no defense.,The Juror,False
79,tt0112445,False,0,,46785,fa,بادکنک سفید,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,1.196256,/96UDOJNgJXHmQMJqA79bKS9PR8i.jpg,1/1/95,0,85,Released,,The White Balloon,False
80,tt0114660,False,8000000,,400,en,Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,4.486179,/ysKIolKO0376Nl5DV1fDAAPudEq.jpg,12/1/95,529766,116,Released,Protect. Love. Honor. Avenge.,Things to Do in Denver When You're Dead,False
81,tt0112379,False,900000,,880,nl,Antonia,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",2.030174,/bIQp2SJrVXiQttv9hXeqliQox0K.jpg,9/12/95,0,102,Released,A motion picture that celebrates everything you love about life.,Antonia's Line,False
82,tt0114039,False,0,,146599,en,Once Upon a Time... When We Were Colored,"This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights.",0.252287,/tsJSlkFSZPQhhVuKrYJXNClYaPD.jpg,1/26/96,0,115,Released,,Once Upon a Time... When We Were Colored,False
83,tt0113612,False,0,,188588,en,Last Summer in the Hamptons,"Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the decades-old family retreat which economic circumstances have forced them to put on the market. Victoria Foyt plays a young Hollywood actress whose visit wreaks havoc on the stellar group of family and friends - led by matriarch Viveca Lindfors and made up of an extraordinary mix of prominent New York actors, directors, and playwrights. In the course of a very unusual weekend, comic as well as serious situations arise, and the family's secrets - of which there are many - begin to unravel.",0.531159,/pfgpkDNcwSi1x4jVzeLqvxTwX5a.jpg,11/22/95,0,108,Released,,Last Summer in the Hamptons,False
84,tt0112365,False,0,,8447,en,Angels and Insects,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.",2.1516599999999997,/1QyCF6IFoX5WJIYHOkmLa3vzU0r.jpg,9/10/95,0,118,Released,An elegant seduction. An erotic deception. A stunning revelation.,Angels and Insects,False
85,tt0118158,False,38000000,,10534,en,White Squall,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,9.568603999999999,/3a5nomeyzJF4gG26HouCtce99ki.jpg,2/2/96,10300000,129,Released,,White Squall,False
86,tt0116151,False,16000000,,17414,en,Dunston Checks In,"Hotel manager Robert Grant is forced by his boss to postpone his family vacation when a hotel critic checks in. Trouble is, the critic is really a villainous jewel thief with an orangutan assistant named Dunston. When Dunston gets loose and tries to escape a life of crime -- aided by Robert's sons -- havoc, hijinks and lots of laughs abound!",4.814825,/lXSWbUA3T2o792SYdbfFKFTcSC1.jpg,1/12/96,0,88,Released,He's about to turn a Five Star Hotel into a three ring circus.,Dunston Checks In,False
87,tt0115697,False,0,,13997,en,Black Sheep,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",8.963037,/2wsaboVhKXpsLchoaXi0oWmQ7xM.jpg,2/1/96,32,87,Released,There's one in every family.,Black Sheep,False
